date,instrument,side,t1,ret,bin,trgt,h,pt_mult,sl_mult,sigma_method,avg_uniqueness
2020-03-23,es1s,1,2020-03-24,0.09795091195508321,1,0.08466462498649932,15,1.0,0.5,garch,0.3333333333333333
2020-03-24,es1s,1,2020-04-06,0.08470057424340682,1,0.08466462498649932,15,1.0,0.5,garch,0.3092857142857143
2020-03-26,es1s,-1,2020-04-08,-0.048696319021496404,0,0.08466462498649932,15,1.0,0.5,garch,0.2527380952380952
2020-03-30,es1s,-1,2020-04-08,-0.04739109622029991,0,0.08466462498649932,15,1.0,0.5,garch,0.21175595238095238
2020-04-01,es1s,1,2020-04-08,0.11723856209170491,1,0.08466462498649932,15,1.0,0.5,garch,0.1712301587301587
2020-04-02,es1s,1,2020-04-14,0.12974369163649246,1,0.12779211653070974,15,1.0,0.5,garch,0.15669642857142857
2020-04-03,es1s,1,2020-04-14,0.14510119826855772,1,0.12779211653070974,15,1.0,0.5,garch,0.15051020408163263
2020-04-06,es1s,-1,2020-04-14,-0.07506144828763328,0,0.12779211653070974,15,1.0,0.5,garch,0.14781746031746032
2020-04-07,es1s,-1,2020-04-14,-0.07607872823538697,0,0.12779211653070974,15,1.0,0.5,garch,0.1488095238095238
2020-04-08,es1s,-1,2020-04-29,-0.07531992686964939,0,0.12779211653070974,15,1.0,0.5,garch,0.13685906685906687
2020-04-09,es1s,-1,2020-05-01,-0.015109272417787256,0,0.12779211653070974,15,1.0,0.5,garch,0.13050890082140082
2020-04-14,es1s,-1,2020-05-05,-0.005364052058950408,0,0.12779211653070974,15,1.0,0.5,garch,0.1189475455100455
2020-04-15,es1s,-1,2020-05-06,-0.021081081081667508,0,0.12779211653070974,15,1.0,0.5,garch,0.1144832597957598
2020-04-16,es1s,-1,2020-05-07,-0.03318385650523026,0,0.12779211653070974,15,1.0,0.5,garch,0.10332254551004551
2020-04-17,es1s,-1,2020-05-08,-0.020383275261907752,0,0.12779211653070974,15,1.0,0.5,garch,0.09563023781773781
2020-04-20,es1s,-1,2020-05-11,-0.0414216996265826,0,0.12779211653070974,15,1.0,0.5,garch,0.09002126345876346
2020-04-21,es1s,1,2020-05-12,0.04410688140652219,1,0.12779211653070974,15,1.0,0.5,garch,0.08590038433788433
2020-04-22,es1s,1,2020-05-13,0.00878608570739936,1,0.12779211653070974,15,1.0,0.5,garch,0.08289557664557665
2020-04-23,es1s,1,2020-05-14,0.023824507773092973,1,0.12779211653070974,15,1.0,0.5,garch,0.0807588245088245
2020-04-24,es1s,-1,2020-05-15,-0.0060081286457926986,0,0.12779211653070974,15,1.0,0.5,garch,0.07931651681651682
2020-04-29,es1s,-1,2020-05-20,-0.009350561034077831,0,0.12779211653070974,15,1.0,0.5,garch,0.07635073260073261
2020-04-30,es1s,-1,2020-05-21,-0.011886304909475953,0,0.12779211653070974,15,1.0,0.5,garch,0.07560668498168499
