date,instrument,side,t1,ret,bin,trgt,h,pt_mult,sl_mult,sigma_method,avg_uniqueness
2020-02-05,es1s,1,2020-02-24,-0.032608695651983655,0,0.04287676904991173,15,0.75,0.5,garch,0.14664032548647932
2020-02-06,es1s,1,2020-02-24,-0.03557282714442089,0,0.04287676904991173,15,0.75,0.5,garch,0.13802701927701924
2020-02-07,es1s,1,2020-02-24,-0.02984513606861039,0,0.04287676904991173,15,0.75,0.5,garch,0.1278476573931119
2020-02-10,es1s,1,2020-02-24,-0.03780196838618466,0,0.04287676904991173,15,0.75,0.5,garch,0.12063242313242313
2020-02-11,es1s,1,2020-02-24,-0.03909158600195406,0,0.04287676904991173,15,0.75,0.5,garch,0.11551750718417383
2020-02-12,es1s,1,2020-02-24,-0.045629344771940694,0,0.04287676904991173,15,0.75,0.5,garch,0.10912386224886224
2020-02-13,es1s,1,2020-02-24,-0.04478164322827172,0,0.04287676904991173,15,0.75,0.5,garch,0.10430482216196503
2020-02-14,es1s,1,2020-02-24,-0.04577048210569823,0,0.04287676904991173,15,0.75,0.5,garch,0.0978794353794354
2020-02-18,es1s,1,2020-02-24,-0.04244268012182517,0,0.04287676904991173,15,0.75,0.5,garch,0.09245532245532245
2020-02-19,es1s,1,2020-02-24,-0.04753118311313598,0,0.04287676904991173,15,0.75,0.5,garch,0.08779137529137529
2020-02-20,es1s,1,2020-02-24,-0.04244268012182517,0,0.04287676904991173,15,0.75,0.5,garch,0.08372183372183373
2020-02-21,es1s,1,2020-02-24,-0.033839934116201564,0,0.04287676904991173,15,0.75,0.5,garch,0.08012820512820512
2020-02-24,es1s,1,2020-02-25,-0.02905850445496272,0,0.04287676904991173,15,0.75,0.5,garch,0.28846153846153844
2020-02-25,es1s,1,2020-02-27,-0.05602553870826865,0,0.04287676904991173,15,0.75,0.5,garch,0.4444444444444444
2020-02-26,es1s,1,2020-02-27,-0.04927256651586298,0,0.04287676904991173,15,0.75,0.5,garch,0.41666666666666663
2020-02-27,es1s,1,2020-03-02,0.036523503549878544,1,0.04287676904991173,15,0.75,0.5,garch,0.38888888888888884
2020-02-28,es1s,1,2020-03-02,0.03863097254922887,1,0.04287676904991173,15,0.75,0.5,garch,0.41666666666666663
2020-03-02,es1s,1,2020-03-03,-0.02218597063392569,0,0.04287676904991173,15,0.75,0.5,garch,0.41666666666666663
2020-03-03,es1s,1,2020-03-04,0.039289289287004925,1,0.04287676904991173,15,0.75,0.5,garch,0.5
