instrument,date,t1,partition,side,sigma,pt,sl,h,ret,label,touch
nq1s,2022-03-28,2022-03-29,test,-1.0,0.021247392945517585,0.25,0.25,1,-0.016849902403929695,0,sl
nq1s,2022-03-29,2022-03-30,test,1.0,0.02100988124991441,0.25,0.25,1,-0.01091040343867744,0,sl
nq1s,2022-03-30,2022-03-31,test,1.0,0.02106105237746339,0.25,0.25,1,-0.013452542879069718,0,sl
nq1s,2022-03-31,2022-04-01,test,1.0,0.02100885166055003,0.25,0.25,1,-0.00033627574632189017,0,vert
nq1s,2022-04-01,2022-04-04,test,1.0,0.02066302375691203,0.25,0.25,1,0.020216970818579982,1,pt
nq1s,2022-04-04,2022-04-05,test,1.0,0.018447649976524285,0.25,0.25,1,-0.02217386286810863,0,sl
nq1s,2022-04-05,2022-04-06,test,1.0,0.019431418728396127,0.25,0.25,1,-0.021766253034609773,0,sl
nq1s,2022-04-06,2022-04-07,test,1.0,0.01909549066750167,0.25,0.25,1,0.002119922096482929,1,vert
nq1s,2022-04-07,2022-04-08,test,1.0,0.018826665634769955,0.25,0.25,1,-0.014378095761737653,0,sl
nq1s,2022-04-08,2022-04-11,test,1.0,0.018371515178750013,0.25,0.25,1,-0.022824038528826196,0,sl
nq1s,2022-04-11,2022-04-12,test,1.0,0.018676292092335102,0.25,0.25,1,-0.003928571428181926,0,vert
nq1s,2022-04-12,2022-04-13,test,1.0,0.01760719822601437,0.25,0.25,1,0.019827895302602316,1,pt
nq1s,2022-04-13,2022-04-14,test,-1.0,0.016204115697629078,0.25,0.25,1,0.023046092184394018,1,pt
nq1s,2022-04-14,2022-04-18,test,-1.0,0.016878204492428186,0.25,0.25,1,-0.001007647323683969,0,vert
nq1s,2022-04-18,2022-04-19,test,-1.0,0.01606203475954284,0.25,0.25,1,-0.02225377936701123,0,sl
nq1s,2022-04-19,2022-04-20,test,-1.0,0.016913617541365927,0.25,0.25,1,0.014946631732586146,1,pt
nq1s,2022-04-20,2022-04-21,test,-1.0,0.01651720613918254,0.25,0.25,1,0.01974330137953162,1,pt
nq1s,2022-04-21,2022-04-22,test,-1.0,0.016782285315893465,0.25,0.25,1,0.027297725493091063,1,pt
nq1s,2022-04-22,2022-04-25,test,1.0,0.016659359168692378,0.25,0.25,1,0.013648107237782092,1,pt
nq1s,2022-04-25,2022-04-26,test,-1.0,0.017149829659741805,0.25,0.25,1,0.038398315571596786,1,pt
nq1s,2022-04-26,2022-04-27,test,1.0,0.018155827464198415,0.25,0.25,1,-0.0005377996313550293,0,vert
nq1s,2022-04-27,2022-04-28,test,1.0,0.017360361180340025,0.25,0.25,1,0.034264739795305754,1,pt
nq1s,2022-04-28,2022-04-29,test,-1.0,0.019664951596380084,0.25,0.25,1,0.04479830543115182,1,pt
nq1s,2022-04-29,2022-05-02,test,1.0,0.021577498746734463,0.25,0.25,1,0.017195767195567813,1,pt
nq1s,2022-05-02,2022-05-03,test,-1.0,0.02221315844529225,0.25,0.25,1,-0.0011091562767846508,0,vert
nq1s,2022-05-03,2022-05-04,test,-1.0,0.021417022162860597,0.25,0.25,1,-0.03390639923579708,0,sl
nq1s,2022-05-04,2022-05-05,test,-1.0,0.02293007652872366,0.25,0.25,1,0.04975519630533409,1,pt
nq1s,2022-05-05,2022-05-06,test,-1.0,0.024923598997925806,0.25,0.25,1,0.01261860320324526,1,pt
nq1s,2022-05-06,2022-05-09,test,-1.0,0.02488893770224031,0.25,0.25,1,0.03954079121008891,1,pt
nq1s,2022-05-09,2022-05-10,test,-1.0,0.02595958529086214,0.25,0.25,1,-0.012731932342288754,0,sl
nq1s,2022-05-10,2022-05-11,test,1.0,0.026100438845162447,0.25,0.25,1,-0.030710988744087397,0,sl
nq1s,2022-05-11,2022-05-12,test,1.0,0.02667715248709105,0.25,0.25,1,-0.001879738507553519,0,vert
nq1s,2022-05-12,2022-05-13,test,1.0,0.025943279565089853,0.25,0.25,1,0.03645190315730629,1,pt
nq1s,2022-05-13,2022-05-16,test,1.0,0.02751237606529981,0.25,0.25,1,-0.011144535744971429,0,sl
nq1s,2022-05-16,2022-05-17,test,1.0,0.0274898861531303,0.25,0.25,1,0.0257661446743096,1,pt
nq1s,2022-05-17,2022-05-18,test,1.0,0.027686238551208896,0.25,0.25,1,-0.04974025198523646,0,sl
nq1s,2022-05-18,2022-05-19,test,1.0,0.029406405157341494,0.25,0.25,1,-0.004796615139814442,0,vert
nq1s,2022-05-19,2022-05-20,test,1.0,0.029277231444703136,0.25,0.25,1,-0.003157030707123476,0,vert
nq1s,2022-05-20,2022-05-23,test,1.0,0.028887019966785187,0.25,0.25,1,0.0164263243459557,1,pt
nq1s,2022-05-23,2022-05-24,test,1.0,0.02899089669234386,0.25,0.25,1,-0.021956336595287507,0,sl
nq1s,2022-05-24,2022-05-25,test,1.0,0.028203741468094633,0.25,0.25,1,0.014548466570462049,1,pt
nq1s,2022-05-25,2022-05-26,test,1.0,0.02852635222311518,0.25,0.25,1,0.028219137935394656,1,pt
nq1s,2022-05-26,2022-05-27,test,1.0,0.028143216576417458,0.25,0.25,1,0.03245312213710161,1,pt
nq1s,2022-05-27,2022-05-31,test,1.0,0.02750762464878,0.25,0.25,1,-0.002464948433770431,0,vert
nq1s,2022-05-31,2022-06-01,test,1.0,0.02718981140748583,0.25,0.25,1,-0.00755149646115294,0,sl
nq1s,2022-06-02,2022-06-03,test,1.0,0.026808554050166907,0.25,0.25,1,-0.02658264663084775,0,sl
nq1s,2022-06-03,2022-06-06,test,1.0,0.0249881809511309,0.25,0.25,1,0.004302446020386208,1,vert
nq1s,2022-06-06,2022-06-07,test,1.0,0.02486550203507927,0.25,0.25,1,0.008449028163017402,1,pt
nq1s,2022-06-07,2022-06-08,test,1.0,0.023063815560008326,0.25,0.25,1,-0.007532549266733191,0,sl
nq1s,2022-06-08,2022-06-09,test,1.0,0.023018966547536227,0.25,0.25,1,-0.027009888432950935,0,sl
nq1s,2022-06-09,2022-06-10,test,1.0,0.022752076083813053,0.25,0.25,1,-0.03543788187316865,0,sl
nq1s,2022-06-10,2022-06-13,test,-1.0,0.024237232159718604,0.25,0.25,1,0.045903716216180834,1,pt
nq1s,2022-06-13,2022-06-14,test,1.0,0.02478356397192843,0.25,0.25,1,0.0016773339218005834,1,vert
nq1s,2022-06-14,2022-06-15,test,1.0,0.02476996032673225,0.25,0.25,1,0.02489754549820833,1,pt
nq1s,2022-06-15,2022-06-16,test,-1.0,0.02471773396200615,0.25,0.25,1,0.04056668673160102,1,pt
nq1s,2022-06-16,2022-06-17,test,1.0,0.023833137919783264,0.25,0.25,1,0.01250308095671726,1,pt
nq1s,2022-06-17,2022-06-21,test,-1.0,0.0240937890231398,0.25,0.25,1,-0.02483015026387725,0,sl
nq1s,2022-06-21,2022-06-22,test,-1.0,0.024846379056468797,0.25,0.25,1,0.0009933274305189421,1,vert
nq1s,2022-06-22,2022-06-23,test,-1.0,0.02450183233047983,0.25,0.25,1,-0.01484988003417187,0,sl
nq1s,2022-06-23,2022-06-24,test,1.0,0.024300474234173468,0.25,0.25,1,0.034334398294962876,1,pt
nq1s,2022-06-24,2022-06-27,test,1.0,0.02528041179544404,0.25,0.25,1,-0.008236893043488402,0,sl
nq1s,2022-06-27,2022-06-28,test,-1.0,0.024517731789690918,0.25,0.25,1,0.030418172003253474,1,pt
nq1s,2022-06-28,2022-06-29,test,1.0,0.024080479521611853,0.25,0.25,1,0.0014347816777893208,1,vert
nq1s,2022-06-29,2022-06-30,test,1.0,0.024111547852517737,0.25,0.25,1,-0.013814044991869667,0,sl
pl1s,2020-01-03,2020-01-06,train,-1.0,0.012529601292548926,0.25,0.25,1,0.02433605977905251,1,pt
pl1s,2020-01-06,2020-01-07,train,1.0,0.014073899832242288,0.25,0.25,1,0.0055889049966650894,1,pt
pl1s,2020-01-07,2020-01-08,train,1.0,0.014031287425438695,0.25,0.25,1,-0.008027995064115001,0,sl
pl1s,2020-01-08,2020-01-09,train,1.0,0.014247163360828232,0.25,0.25,1,0.008507989213278,1,pt
pl1s,2020-01-09,2020-01-10,train,1.0,0.013230359401756021,0.25,0.25,1,0.0144032921816597,1,pt
pl1s,2020-01-10,2020-01-13,train,-1.0,0.013013308802468242,0.25,0.25,1,0.003955375255727311,1,pt
pl1s,2020-01-15,2020-01-16,train,-1.0,0.014623204328882181,0.25,0.25,1,0.023790951634259705,1,pt
pl1s,2020-01-17,2020-01-21,train,-1.0,0.016528585921854348,0.25,0.25,1,0.016881342699533453,1,pt
pl1s,2020-01-21,2020-01-22,train,1.0,0.017182452713748637,0.25,0.25,1,0.013697270467222467,1,pt
pl1s,2020-01-22,2020-01-23,train,-1.0,0.016086098070485076,0.25,0.25,1,0.013708019191870813,1,pt
pl1s,2020-01-23,2020-01-24,train,-1.0,0.015439710608685845,0.25,0.25,1,-0.003276084580435379,0,vert
pl1s,2020-01-24,2020-01-27,train,-1.0,0.015423611272310418,0.25,0.25,1,0.01870176132623913,1,pt
pl1s,2020-01-28,2020-01-29,train,-1.0,0.016041866452380527,0.25,0.25,1,0.019798994969976502,1,pt
pl1s,2020-01-29,2020-01-30,train,1.0,0.016666677152893047,0.25,0.25,1,0.005331692815418121,1,pt
pl1s,2020-01-30,2020-01-31,train,1.0,0.01646047954584375,0.25,0.25,1,-0.01896991331916764,0,sl
pl1s,2020-01-31,2020-02-03,train,1.0,0.01691029419101743,0.25,0.25,1,0.009148560149812246,1,pt
pl1s,2020-02-03,2020-02-04,train,1.0,0.01700699571537889,0.25,0.25,1,-0.004738848252364702,0,sl
pl1s,2020-02-04,2020-02-05,train,1.0,0.016109948945939114,0.25,0.25,1,0.021736880235674994,1,pt
pl1s,2020-02-05,2020-02-06,train,1.0,0.016780179734723583,0.25,0.25,1,-0.01995745112488434,0,sl
pl1s,2020-02-06,2020-02-07,train,1.0,0.017325325596904022,0.25,0.25,1,0.0018606574349759875,1,vert
pl1s,2020-02-07,2020-02-10,train,1.0,0.017221667728117243,0.25,0.25,1,-0.0023730912031983964,0,vert
pl1s,2020-02-10,2020-02-11,train,1.0,0.016885923907747426,0.25,0.25,1,0.00682593856210989,1,pt
pl1s,2020-02-11,2020-02-12,train,1.0,0.016957204138712448,0.25,0.25,1,-0.006368772466671224,0,sl
pl1s,2020-02-12,2020-02-13,train,1.0,0.016950779165257335,0.25,0.25,1,0.0076501602342213815,1,pt
pl1s,2020-02-13,2020-02-14,train,1.0,0.014437187411666082,0.25,0.25,1,-0.0060531445566046616,0,sl
pl1s,2020-02-14,2020-02-18,train,1.0,0.01355835807075973,0.25,0.25,1,0.025908340217662085,1,pt
pl1s,2020-02-18,2020-02-19,train,1.0,0.01378680269457954,0.25,0.25,1,0.010665056847085852,1,pt
pl1s,2020-02-20,2020-02-21,train,1.0,0.014267428169179626,0.25,0.25,1,-0.0029622063313975433,0,vert
pl1s,2020-02-21,2020-02-24,train,1.0,0.01400353144168001,0.25,0.25,1,-0.001946521877903673,0,vert
pl1s,2020-02-24,2020-02-25,train,1.0,0.013957066244969266,0.25,0.25,1,-0.043009648942353707,0,sl
pl1s,2020-02-25,2020-02-26,train,1.0,0.016470017171085802,0.25,0.25,1,-0.018770781929766223,0,sl
pl1s,2020-02-26,2020-02-27,train,1.0,0.016764062444322828,0.25,0.25,1,-0.01016615653648456,0,sl
pl1s,2020-02-27,2020-02-28,train,1.0,0.016418138719058457,0.25,0.25,1,-0.04505797902092268,0,sl
pl1s,2020-02-28,2020-03-02,train,1.0,0.018785284020919342,0.25,0.25,1,-0.006129293390779056,0,sl
pl1s,2020-03-02,2020-03-03,train,1.0,0.01853989298546675,0.25,0.25,1,0.011519664874953595,1,pt
pl1s,2020-03-03,2020-03-04,train,1.0,0.01864522821767825,0.25,0.25,1,0.006787070055582101,1,pt
pl1s,2020-03-04,2020-03-05,train,1.0,0.018846810592863045,0.25,0.25,1,-0.01085466178494876,0,sl
pl1s,2020-03-05,2020-03-06,train,1.0,0.01781875392098611,0.25,0.25,1,0.03546263139042738,1,pt
pl1s,2020-03-06,2020-03-09,train,1.0,0.019750081725221077,0.25,0.25,1,-0.037483266391471703,0,sl
pl1s,2020-03-09,2020-03-10,train,1.0,0.021128298302399883,0.25,0.25,1,0.007649513207797831,1,pt
pl1s,2020-03-10,2020-03-11,train,1.0,0.021331184619436235,0.25,0.25,1,-0.001380262247853703,0,vert
pl1s,2020-03-11,2020-03-12,train,1.0,0.02116434694303841,0.25,0.25,1,-0.09951624049767971,0,sl
pl1s,2020-03-12,2020-03-13,train,1.0,0.03064777871811742,0.25,0.25,1,-0.04847787158487715,0,sl
pl1s,2020-03-13,2020-03-16,train,1.0,0.0315170709972117,0.25,0.25,1,-0.11587578975105362,0,sl
pl1s,2020-03-16,2020-03-17,train,1.0,0.039838325471991225,0.25,0.25,1,0.011555420403585925,1,pt
pl1s,2020-03-17,2020-03-18,train,1.0,0.03911984473813219,0.25,0.25,1,-0.09063580340299393,0,sl
pl1s,2020-03-18,2020-03-19,train,1.0,0.041797700422096316,0.25,0.25,1,-0.013553718997491249,0,sl
pl1s,2020-03-19,2020-03-20,train,1.0,0.04187920519459989,0.25,0.25,1,0.04404622340354858,1,pt
pl1s,2020-03-20,2020-03-23,train,1.0,0.044335295085377334,0.25,0.25,1,0.006737247356411569,1,vert
pl1s,2020-03-23,2020-03-24,train,1.0,0.04458767503349487,0.25,0.25,1,0.1183875079680583,1,pt
pl1s,2020-03-24,2020-03-25,train,-1.0,0.0533142183147888,0.25,0.25,1,-0.06268699244134157,0,sl
pl1s,2020-03-25,2020-03-26,train,-1.0,0.05586316279772507,0.25,0.25,1,0.011797828120191145,1,vert
pl1s,2020-03-26,2020-03-27,train,-1.0,0.05586436120832392,0.25,0.25,1,-0.006105006108870548,0,vert
pl1s,2020-03-27,2020-03-30,train,-1.0,0.055320809301615544,0.25,0.25,1,0.024002157497866272,1,pt
pl1s,2020-03-30,2020-03-31,train,-1.0,0.05544263410470844,0.25,0.25,1,-0.008427742466412091,0,vert
pl1s,2020-03-31,2020-04-01,train,-1.0,0.05538852163563597,0.25,0.25,1,0.016577613377798173,1,pt
pl1s,2020-04-02,2020-04-03,train,-1.0,0.055612719800193604,0.25,0.25,1,0.016301369868307547,1,pt
pl1s,2020-04-03,2020-04-06,train,1.0,0.054680894286461466,0.25,0.25,1,0.019356635565340508,1,pt
pl1s,2020-04-06,2020-04-07,train,1.0,0.05468992623756848,0.25,0.25,1,0.017759562851316524,1,pt
pl1s,2020-04-08,2020-04-09,train,1.0,0.05489164731846965,0.25,0.25,1,0.02044711014532652,1,pt
pl1s,2020-04-09,2020-04-13,train,1.0,0.0502633102285269,0.25,0.25,1,0.00160299224310112,1,vert
pl1s,2020-04-13,2020-04-14,train,1.0,0.04900507706619588,0.25,0.25,1,0.0932248599744534,1,pt
pl1s,2020-04-15,2020-04-16,train,-1.0,0.0440239610844658,0.25,0.25,1,0.014044245590462467,1,pt
pl1s,2020-04-16,2020-04-17,train,-1.0,0.03708956296364731,0.25,0.25,1,0.010084457333640051,1,pt
pl1s,2020-04-17,2020-04-20,train,-1.0,0.03696229438686625,0.25,0.25,1,-0.013625366102631986,0,sl
pl1s,2020-04-21,2020-04-22,train,-1.0,0.0387576653811904,0.25,0.25,1,-0.009098101265225145,0,vert
pl1s,2020-04-22,2020-04-23,train,-1.0,0.030367970039909067,0.25,0.25,1,-0.02966157063178665,0,sl
pl1s,2020-04-23,2020-04-24,train,-1.0,0.028006508343368708,0.25,0.25,1,0.018020304568770684,1,pt
pl1s,2020-04-27,2020-04-28,train,1.0,0.028204853858581427,0.25,0.25,1,0.02393822392847822,1,pt
pl1s,2020-04-29,2020-04-30,train,-1.0,0.027845120006665322,0.25,0.25,1,-0.016758379187066463,0,sl
pl1s,2020-04-30,2020-05-01,train,-1.0,0.027500071724759264,0.25,0.25,1,0.048093480923504184,1,pt
pl1s,2020-05-01,2020-05-04,train,-1.0,0.03001677458929621,0.25,0.25,1,-0.005943920393838953,0,vert
pl1s,2020-05-08,2020-05-11,train,-1.0,0.029744867124860415,0.25,0.25,1,0.010135563160763805,1,pt
pl1s,2020-05-11,2020-05-12,train,-1.0,0.029883162226007648,0.25,0.25,1,0.004991680520663011,1,vert
pl1s,2020-05-12,2020-05-13,train,1.0,0.021754519152578634,0.25,0.25,1,-0.009776177002259079,0,sl
pl1s,2020-05-13,2020-05-14,train,1.0,0.021503181711319982,0.25,0.25,1,0.0067550012919666,1,pt
pl1s,2020-05-14,2020-05-15,train,1.0,0.021399875021583626,0.25,0.25,1,0.054322580644508234,1,pt
pl1s,2020-05-18,2020-05-19,train,1.0,0.027803521258420186,0.25,0.25,1,0.02335212240645057,1,pt
pl1s,2020-05-19,2020-05-20,train,1.0,0.025125068488308193,0.25,0.25,1,0.050472122298897304,1,pt
pl1s,2020-05-22,2020-05-26,train,-1.0,0.03221754026066413,0.25,0.25,1,0.01466771974166281,1,pt
pl1s,2020-05-26,2020-05-27,train,-1.0,0.03257498837184735,0.25,0.25,1,-0.005496392996390709,0,vert
pl1s,2020-05-27,2020-05-28,train,-1.0,0.03230425545362116,0.25,0.25,1,0.011388224573856798,1,pt
pl1s,2020-05-28,2020-05-29,train,-1.0,0.03251128713811268,0.25,0.25,1,-0.007487616632148919,0,vert
pl1s,2020-05-29,2020-06-01,train,-1.0,0.0323900777090124,0.25,0.25,1,-0.030299565509931847,0,sl
pl1s,2020-06-01,2020-06-02,train,-1.0,0.03035209448698916,0.25,0.25,1,0.0359560537030198,1,pt
pl1s,2020-06-02,2020-06-03,train,-1.0,0.031926267418735055,0.25,0.25,1,0.009439392199061425,1,pt
pl1s,2020-06-03,2020-06-04,train,-1.0,0.03209299069072903,0.25,0.25,1,-0.005229517725565236,0,vert
pl1s,2020-06-04,2020-06-05,train,-1.0,0.03133964176624537,0.25,0.25,1,0.03999999999761328,1,pt
pl1s,2020-06-05,2020-06-08,train,1.0,0.032794875035002516,0.25,0.25,1,0.03709055876333256,1,pt
pl1s,2020-06-08,2020-06-09,train,-1.0,0.03362055123230932,0.25,0.25,1,0.0006967022779317267,1,vert
pl1s,2020-06-09,2020-06-10,train,-1.0,0.0334710814920901,0.25,0.25,1,0.016964908205251317,1,pt
pl1s,2020-06-10,2020-06-11,train,-1.0,0.03376652245590647,0.25,0.25,1,0.026004728135329835,1,pt
pl1s,2020-06-11,2020-06-12,train,-1.0,0.03432600125312671,0.25,0.25,1,0.006067961157781632,1,vert
pl1s,2020-06-12,2020-06-15,train,-1.0,0.03438017819168029,0.25,0.25,1,-0.0032967032937394336,0,vert
pl1s,2020-06-15,2020-06-16,train,-1.0,0.03229910755900246,0.25,0.25,1,-0.027017159550985825,0,sl
pl1s,2020-06-16,2020-06-17,train,-1.0,0.029606876522634946,0.25,0.25,1,0.0067543547888860855,1,vert
pl1s,2020-06-17,2020-06-18,train,1.0,0.02905051752726184,0.25,0.25,1,-0.03101884990888293,0,sl
pl1s,2020-06-18,2020-06-19,train,1.0,0.02694677726610495,0.25,0.25,1,0.01802354094812153,1,pt
pl1s,2020-06-19,2020-06-22,train,1.0,0.022102348075643926,0.25,0.25,1,0.022762856803539178,1,pt
pl1s,2020-06-24,2020-06-25,train,1.0,0.024078747622550835,0.25,0.25,1,-0.011371973590259543,0,sl
pl1s,2020-06-25,2020-06-26,train,1.0,0.024078471683856566,0.25,0.25,1,0.013358070501931385,1,pt
pl1s,2020-06-26,2020-06-29,train,1.0,0.02425541938553568,0.25,0.25,1,0.010862931774055395,1,pt
pl1s,2020-06-29,2020-06-30,train,1.0,0.02323045735689204,0.25,0.25,1,0.02777106979025956,1,pt
pl1s,2020-06-30,2020-07-01,train,1.0,0.022969939273282183,0.25,0.25,1,-0.01973684211207305,0,sl
pl1s,2020-07-01,2020-07-02,train,1.0,0.02328436846596776,0.25,0.25,1,-0.0033557046950267733,0,vert
pl1s,2020-07-02,2020-07-06,train,1.0,0.02322825818140883,0.25,0.25,1,0.007335257341230417,1,pt
pl1s,2020-07-06,2020-07-07,train,1.0,0.02143812793338798,0.25,0.25,1,0.030440491820475923,1,pt
pl1s,2020-07-07,2020-07-08,train,1.0,0.02090828069093164,0.25,0.25,1,0.02409638554477289,1,pt
pl1s,2020-07-08,2020-07-09,train,1.0,0.02157843823708428,0.25,0.25,1,-0.0419683258013579,0,sl
pl1s,2020-07-09,2020-07-10,train,1.0,0.02341565645848801,0.25,0.25,1,-0.001180776950193363,0,vert
pl1s,2020-07-10,2020-07-13,train,1.0,0.02259584167932495,0.25,0.25,1,0.02021515546240016,1,pt
pl1s,2020-07-13,2020-07-14,train,1.0,0.022910290619334892,0.25,0.25,1,-0.030359212060034335,0,sl
pl1s,2020-07-14,2020-07-15,train,1.0,0.024081516884366296,0.25,0.25,1,0.007648183562066091,1,pt
pl1s,2020-07-15,2020-07-16,train,1.0,0.02336712570194758,0.25,0.25,1,-0.007352941182255601,0,sl
pl1s,2020-07-16,2020-07-17,train,1.0,0.0233763750440537,0.25,0.25,1,0.015053763452392177,1,pt
pl1s,2020-07-17,2020-07-20,train,1.0,0.02239734267833902,0.25,0.25,1,0.009769303192805667,1,pt
pl1s,2020-07-20,2020-07-21,train,1.0,0.022167473768382382,0.25,0.25,1,0.07110385825623555,1,pt
pl1s,2020-07-22,2020-07-23,train,-1.0,0.027716110291573292,0.25,0.25,1,-0.006684771249548804,0,vert
pl1s,2020-07-23,2020-07-24,train,-1.0,0.024943306931533606,0.25,0.25,1,0.008092965338370006,1,pt
pl1s,2020-07-24,2020-07-27,train,-1.0,0.02481667971574826,0.25,0.25,1,-0.011087866109771083,0,sl
pl1s,2020-07-27,2020-07-28,train,-1.0,0.024798477110593038,0.25,0.25,1,-0.020277260493399618,0,sl
pl1s,2020-07-28,2020-07-29,train,-1.0,0.02493466219114075,0.25,0.25,1,0.028087609000481684,1,pt
pl1s,2020-07-29,2020-07-30,train,-1.0,0.02584763824077982,0.25,0.25,1,0.04788732394445405,1,pt
pl1s,2020-07-30,2020-07-31,train,1.0,0.028105126836965512,0.25,0.25,1,0.006903353051083139,1,vert
pl1s,2020-07-31,2020-08-03,train,1.0,0.02804799285674772,0.25,0.25,1,0.013276743943842373,1,pt
pl1s,2020-08-03,2020-08-04,train,1.0,0.02810433403572953,0.25,0.25,1,0.025883363762503997,1,pt
pl1s,2020-08-04,2020-08-05,train,-1.0,0.027916148768925477,0.25,0.25,1,-0.035489949738866544,0,sl
pl1s,2020-08-05,2020-08-06,train,-1.0,0.02841241598658562,0.25,0.25,1,-0.02507329896801669,0,sl
pl1s,2020-08-06,2020-08-07,train,-1.0,0.026282370645241533,0.25,0.25,1,0.04290363941490438,1,pt
pl1s,2020-08-07,2020-08-10,train,-1.0,0.028766711933660476,0.25,0.25,1,-0.03328524320121584,0,sl
pl1s,2020-08-10,2020-08-11,train,-1.0,0.029210344668670986,0.25,0.25,1,0.03121571756584196,1,pt
pl1s,2020-08-11,2020-08-12,train,1.0,0.029271982616045987,0.25,0.25,1,-0.012559192916986262,0,sl
pl1s,2020-08-12,2020-08-13,train,-1.0,0.029614585816913865,0.25,0.25,1,-0.024812343619309063,0,sl
pl1s,2020-08-13,2020-08-14,train,-1.0,0.029689454545082327,0.25,0.25,1,0.024313326550927106,1,pt
pl1s,2020-08-14,2020-08-17,train,-1.0,0.030511565806111664,0.25,0.25,1,-0.008862475240154932,0,sl
pl1s,2020-08-17,2020-08-18,train,-1.0,0.030506553852629962,0.25,0.25,1,-0.008061182299570646,0,sl
pl1s,2020-08-18,2020-08-19,train,-1.0,0.026729127734782948,0.25,0.25,1,0.019581710061019497,1,pt
pl1s,2020-08-19,2020-08-20,train,1.0,0.02560727871875442,0.25,0.25,1,-0.030743490541634944,0,sl
pl1s,2020-08-20,2020-08-21,train,1.0,0.026470899660808768,0.25,0.25,1,-0.000863092026424872,0,vert
pl1s,2020-08-21,2020-08-24,train,1.0,0.026431531725400043,0.25,0.25,1,-0.0017276751955352943,0,vert
pl1s,2020-08-24,2020-08-25,train,1.0,0.02626446597195767,0.25,0.25,1,0.010275824772256303,1,pt
pl1s,2020-08-25,2020-08-26,train,1.0,0.02591426794344055,0.25,0.25,1,0.0062098501015530605,1,vert
pl1s,2020-08-26,2020-08-27,train,1.0,0.02525091689058208,0.25,0.25,1,-0.0124494573313918,0,sl
pl1s,2020-08-27,2020-08-28,train,1.0,0.02279044619596672,0.25,0.25,1,0.012821894192291738,1,pt
pl1s,2020-08-28,2020-08-31,train,-1.0,0.022909529714170693,0.25,0.25,1,0.0022340425512207274,1,vert
pl1s,2020-08-31,2020-09-01,train,1.0,0.022741394792138058,0.25,0.25,1,0.01577993389197152,1,pt
pl1s,2020-09-01,2020-09-02,train,1.0,0.022267130439539134,0.25,0.25,1,-0.05101291067348723,0,sl
pl1s,2020-09-02,2020-09-03,train,1.0,0.023555817363777397,0.25,0.25,1,-0.016038048885703704,0,sl
pl1s,2020-09-03,2020-09-04,train,1.0,0.02264047166556387,0.25,0.25,1,0.009667266190141355,1,pt
pl1s,2020-09-04,2020-09-08,train,1.0,0.021107800958955453,0.25,0.25,1,0.013471387218451758,1,pt
pl1s,2020-09-08,2020-09-09,train,1.0,0.01974008155391694,0.25,0.25,1,0.01603866856794256,1,pt
pl1s,2020-09-09,2020-09-10,train,1.0,0.019191832468085625,0.25,0.25,1,0.017407287270095217,1,pt
pl1s,2020-09-14,2020-09-15,train,-1.0,0.01843512393870999,0.25,0.25,1,-0.02451236048805283,0,sl
pl1s,2020-09-15,2020-09-16,train,-1.0,0.0191319719612408,0.25,0.25,1,0.008857666465743375,1,pt
pl1s,2020-09-16,2020-09-17,train,1.0,0.019167317451692832,0.25,0.25,1,-0.043759630193578314,0,sl
pl1s,2020-09-17,2020-09-18,train,1.0,0.0212199058428545,0.25,0.25,1,0.00816414222067885,1,pt
pl1s,2020-09-18,2020-09-21,train,1.0,0.020098381957430623,0.25,0.25,1,-0.06489800232193732,0,sl
pl1s,2020-09-21,2020-09-22,train,1.0,0.025172657817895697,0.25,0.25,1,-0.020911043293168063,0,sl
pl1s,2020-09-22,2020-09-23,train,1.0,0.025505397770902462,0.25,0.25,1,-0.017778803968438783,0,sl
pl1s,2020-09-25,2020-09-28,train,1.0,0.025385034640544688,0.25,0.25,1,0.0496938294779421,1,pt
pl1s,2020-09-28,2020-09-29,train,1.0,0.02783030359386422,0.25,0.25,1,0.007067534215226212,1,pt
pl1s,2020-09-30,2020-10-01,train,1.0,0.027828714939510665,0.25,0.25,1,-0.0035195776456355965,0,vert
pl1s,2020-10-01,2020-10-02,train,1.0,0.02527067906237398,0.25,0.25,1,-0.016114790291181902,0,sl
pl1s,2020-10-02,2020-10-05,train,1.0,0.025273262858946183,0.25,0.25,1,0.014920350012526784,1,pt
pl1s,2020-10-05,2020-10-06,train,1.0,0.025406783328852305,0.25,0.25,1,-0.038023654247407834,0,sl
pl1s,2020-10-06,2020-10-07,train,1.0,0.026604174743906146,0.25,0.25,1,-0.004021601747492776,0,vert
pl1s,2020-10-07,2020-10-08,train,1.0,0.02624314666515517,0.25,0.25,1,-0.0032302722641752712,0,vert
pl1s,2020-10-08,2020-10-09,train,1.0,0.025779958423076,0.25,0.25,1,0.0350694444400812,1,pt
pl1s,2020-10-09,2020-10-12,train,1.0,0.02722682993750168,0.25,0.25,1,-0.020127474005262158,0,sl
pl1s,2020-10-12,2020-10-13,train,1.0,0.026929516272225364,0.25,0.25,1,-0.003423485098466572,0,vert
