date,instrument,f5_signal,f5_abs_signal,f5_trailing_run_length,f5_days_since_flip,f5_days_since_nonzero,f5_participation_20,f5_participation_60,f5_long_bias_20,f5_sign_agree_mr,f5_signal_entropy_20,f5_flip_rate_60
2022-01-25,fesx1s,1.0,1.0,2.0,1.0,0.0,0.95,0.9833333333333333,-0.35,1.0,0.7909873504355757,0.2833333333333333
2022-01-26,fesx1s,-1.0,1.0,1.0,0.0,0.0,0.95,0.9833333333333333,-0.45,-1.0,0.7460326647147848,0.3
2022-01-27,fesx1s,-1.0,1.0,2.0,1.0,0.0,0.95,0.9833333333333333,-0.45,-1.0,0.7460326647147848,0.3
2022-01-28,fesx1s,-1.0,1.0,3.0,2.0,0.0,1.0,0.9833333333333333,-0.5,-1.0,0.5623351446188083,0.2833333333333333
2022-01-31,fesx1s,1.0,1.0,1.0,0.0,0.0,1.0,0.9833333333333333,-0.5,1.0,0.5623351446188083,0.3
2022-02-01,fesx1s,1.0,1.0,2.0,1.0,0.0,1.0,0.9833333333333333,-0.5,-1.0,0.5623351446188083,0.3
2022-02-02,fesx1s,1.0,1.0,3.0,2.0,0.0,1.0,0.9833333333333333,-0.4,-1.0,0.6108643020548935,0.3
2022-02-03,fesx1s,-1.0,1.0,1.0,0.0,0.0,1.0,0.9833333333333333,-0.4,-1.0,0.6108643020548935,0.31666666666666665
2022-02-04,fesx1s,1.0,1.0,1.0,0.0,0.0,1.0,0.9833333333333333,-0.3,1.0,0.6474466390346325,0.3333333333333333
2022-02-07,fesx1s,1.0,1.0,2.0,1.0,0.0,1.0,0.9833333333333333,-0.2,1.0,0.6730116670092565,0.3333333333333333
2022-02-08,fesx1s,1.0,1.0,3.0,2.0,0.0,1.0,0.9833333333333333,-0.1,1.0,0.6881388137135884,0.3333333333333333
2022-02-09,fesx1s,-1.0,1.0,1.0,0.0,0.0,1.0,0.9833333333333333,-0.1,1.0,0.6881388137135884,0.35
2022-02-10,fesx1s,-1.0,1.0,2.0,1.0,0.0,1.0,0.9833333333333333,-0.1,1.0,0.6881388137135884,0.35
2022-02-11,fesx1s,-1.0,1.0,3.0,2.0,0.0,1.0,0.9833333333333333,-0.2,1.0,0.6730116670092565,0.35
2022-02-14,fesx1s,-1.0,1.0,4.0,3.0,0.0,1.0,0.9833333333333333,-0.2,-1.0,0.6730116670092565,0.3333333333333333
2022-02-15,fesx1s,-1.0,1.0,5.0,4.0,0.0,1.0,0.9833333333333333,-0.2,1.0,0.6730116670092565,0.3333333333333333
2022-02-16,fesx1s,-1.0,1.0,6.0,5.0,0.0,1.0,0.9833333333333333,-0.2,1.0,0.6730116670092565,0.3333333333333333
2022-02-17,fesx1s,-1.0,1.0,7.0,6.0,0.0,1.0,0.9833333333333333,-0.2,1.0,0.6730116670092565,0.3333333333333333
2022-02-18,fesx1s,-1.0,1.0,8.0,7.0,0.0,1.0,0.9833333333333333,-0.2,1.0,0.6730116670092565,0.3333333333333333
2022-02-21,fesx1s,-1.0,1.0,9.0,8.0,0.0,1.0,0.9833333333333333,-0.3,-1.0,0.6474466390346325,0.3333333333333333
2022-02-22,fesx1s,-1.0,1.0,10.0,9.0,0.0,1.0,0.9833333333333333,-0.4,-1.0,0.6108643020548935,0.3333333333333333
2022-02-23,fesx1s,-1.0,1.0,11.0,10.0,0.0,1.0,0.9833333333333333,-0.4,-1.0,0.6108643020548935,0.3333333333333333
2022-02-24,fesx1s,1.0,1.0,1.0,0.0,0.0,1.0,0.9833333333333333,-0.3,1.0,0.6474466390346325,0.35
2022-02-25,fesx1s,1.0,1.0,2.0,1.0,0.0,1.0,0.9833333333333333,-0.2,1.0,0.6730116670092565,0.35
2022-02-28,fesx1s,-1.0,1.0,1.0,0.0,0.0,1.0,0.9833333333333333,-0.3,-1.0,0.6474466390346325,0.36666666666666664
2022-03-01,fesx1s,-1.0,1.0,2.0,1.0,0.0,1.0,0.9833333333333333,-0.4,-1.0,0.6108643020548935,0.36666666666666664
2022-03-02,fesx1s,1.0,1.0,1.0,0.0,0.0,1.0,0.9833333333333333,-0.4,1.0,0.6108643020548935,0.36666666666666664
2022-03-03,fesx1s,1.0,1.0,2.0,1.0,0.0,1.0,0.9833333333333333,-0.3,1.0,0.6474466390346325,0.35
2022-03-04,fesx1s,1.0,1.0,3.0,2.0,0.0,1.0,0.9833333333333333,-0.3,1.0,0.6474466390346325,0.35
2022-03-07,fesx1s,1.0,1.0,4.0,3.0,0.0,1.0,0.9833333333333333,-0.3,1.0,0.6474466390346325,0.35
2022-03-08,fesx1s,1.0,1.0,5.0,4.0,0.0,1.0,0.9833333333333333,-0.3,1.0,0.6474466390346325,0.35
2022-03-09,fesx1s,-1.0,1.0,1.0,0.0,0.0,1.0,0.9833333333333333,-0.3,1.0,0.6474466390346325,0.36666666666666664
2022-03-10,fesx1s,-1.0,1.0,2.0,1.0,0.0,1.0,0.9833333333333333,-0.3,-1.0,0.6474466390346325,0.36666666666666664
2022-03-11,fesx1s,-1.0,1.0,3.0,2.0,0.0,1.0,0.9833333333333333,-0.3,1.0,0.6474466390346325,0.35
2022-03-14,fesx1s,-1.0,1.0,4.0,3.0,0.0,1.0,0.9833333333333333,-0.3,1.0,0.6474466390346325,0.3333333333333333
2022-03-15,fesx1s,-1.0,1.0,5.0,4.0,0.0,1.0,0.9833333333333333,-0.3,1.0,0.6474466390346325,0.3333333333333333
2022-03-16,fesx1s,-1.0,1.0,6.0,5.0,0.0,1.0,0.9833333333333333,-0.3,1.0,0.6474466390346325,0.3333333333333333
2022-03-17,fesx1s,-1.0,1.0,7.0,6.0,0.0,1.0,0.9833333333333333,-0.3,1.0,0.6474466390346325,0.3333333333333333
2022-03-18,fesx1s,-1.0,1.0,8.0,7.0,0.0,1.0,0.9833333333333333,-0.3,1.0,0.6474466390346325,0.31666666666666665
2022-03-21,fesx1s,-1.0,1.0,9.0,8.0,0.0,1.0,0.9833333333333333,-0.3,1.0,0.6474466390346325,0.3
2022-03-22,fesx1s,-1.0,1.0,10.0,9.0,0.0,1.0,0.9833333333333333,-0.3,1.0,0.6474466390346325,0.2833333333333333
2022-03-23,fesx1s,-1.0,1.0,11.0,10.0,0.0,1.0,0.9833333333333333,-0.3,1.0,0.6474466390346325,0.26666666666666666
2022-03-24,fesx1s,-1.0,1.0,12.0,11.0,0.0,1.0,0.9833333333333333,-0.4,1.0,0.6108643020548935,0.25
2022-03-25,fesx1s,-1.0,1.0,13.0,12.0,0.0,1.0,1.0,-0.5,1.0,0.5623351446188083,0.23333333333333334
2022-03-28,fesx1s,1.0,1.0,1.0,0.0,0.0,1.0,1.0,-0.4,-1.0,0.6108643020548935,0.23333333333333334
2022-03-29,fesx1s,-1.0,1.0,1.0,0.0,0.0,1.0,1.0,-0.4,1.0,0.6108643020548935,0.25
2022-03-30,fesx1s,-1.0,1.0,2.0,1.0,0.0,1.0,1.0,-0.5,1.0,0.5623351446188083,0.23333333333333334
2022-03-31,fesx1s,1.0,1.0,1.0,0.0,0.0,1.0,1.0,-0.5,-1.0,0.5623351446188083,0.25
2022-04-01,fesx1s,1.0,1.0,2.0,1.0,0.0,1.0,1.0,-0.5,-1.0,0.5623351446188083,0.25
2022-04-04,fesx1s,-1.0,1.0,1.0,0.0,0.0,1.0,1.0,-0.6,1.0,0.5004024235381879,0.26666666666666666
2022-04-05,fesx1s,1.0,1.0,1.0,0.0,0.0,1.0,1.0,-0.6,-1.0,0.5004024235381879,0.2833333333333333
2022-04-06,fesx1s,1.0,1.0,2.0,1.0,0.0,1.0,1.0,-0.5,1.0,0.5623351446188083,0.2833333333333333
2022-04-07,fesx1s,1.0,1.0,3.0,2.0,0.0,1.0,1.0,-0.4,1.0,0.6108643020548935,0.2833333333333333
2022-04-08,fesx1s,1.0,1.0,4.0,3.0,0.0,1.0,1.0,-0.3,1.0,0.6474466390346325,0.26666666666666666
2022-04-11,fesx1s,1.0,1.0,5.0,4.0,0.0,1.0,1.0,-0.2,1.0,0.6730116670092565,0.25
2022-04-12,fesx1s,1.0,1.0,6.0,5.0,0.0,1.0,1.0,-0.1,1.0,0.6881388137135884,0.25
2022-04-13,fesx1s,1.0,1.0,7.0,6.0,0.0,1.0,1.0,0.0,1.0,0.6931471805599453,0.25
2022-04-14,fesx1s,1.0,1.0,8.0,7.0,0.0,1.0,1.0,0.1,1.0,0.6881388137135884,0.25
2022-04-19,fesx1s,-1.0,1.0,1.0,0.0,0.0,0.95,0.9833333333333333,0.15,-1.0,0.8451132568429528,0.26666666666666666
2022-04-20,fesx1s,-1.0,1.0,2.0,1.0,0.0,0.95,0.9833333333333333,0.15,-1.0,0.8451132568429528,0.26666666666666666
2022-04-21,fesx1s,-1.0,1.0,3.0,2.0,0.0,0.95,0.9833333333333333,0.15,1.0,0.8451132568429528,0.25
2022-04-22,fesx1s,-1.0,1.0,4.0,3.0,0.0,0.95,0.9833333333333333,0.15,-1.0,0.8451132568429528,0.25
2022-04-25,fesx1s,1.0,1.0,1.0,0.0,0.0,0.95,0.9833333333333333,0.25,1.0,0.8237197315118312,0.26666666666666666
2022-04-26,fesx1s,1.0,1.0,2.0,1.0,0.0,0.95,0.9833333333333333,0.25,1.0,0.8237197315118312,0.25
2022-04-27,fesx1s,1.0,1.0,3.0,2.0,0.0,0.95,0.9833333333333333,0.35,1.0,0.7909873504355756,0.25
2022-04-28,fesx1s,-1.0,1.0,1.0,0.0,0.0,0.95,0.9833333333333333,0.35,-1.0,0.7909873504355756,0.26666666666666666
2022-04-29,fesx1s,1.0,1.0,1.0,0.0,0.0,0.95,0.9833333333333333,0.35,1.0,0.7909873504355756,0.26666666666666666
2022-05-02,fesx1s,1.0,1.0,2.0,1.0,0.0,0.95,0.9833333333333333,0.35,1.0,0.7909873504355756,0.25
2022-05-03,fesx1s,1.0,1.0,3.0,2.0,0.0,0.95,0.9833333333333333,0.45,1.0,0.7460326647147849,0.25
2022-05-04,fesx1s,-1.0,1.0,1.0,0.0,0.0,0.95,0.9833333333333333,0.35,-1.0,0.7909873504355756,0.26666666666666666
2022-05-05,fesx1s,-1.0,1.0,2.0,1.0,0.0,0.95,0.9833333333333333,0.25,-1.0,0.8237197315118312,0.25
2022-05-06,fesx1s,-1.0,1.0,3.0,2.0,0.0,0.95,0.9833333333333333,0.15,-1.0,0.8451132568429528,0.25
2022-05-09,fesx1s,1.0,1.0,1.0,0.0,0.0,0.95,0.9833333333333333,0.15,1.0,0.8451132568429528,0.26666666666666666
2022-05-10,fesx1s,1.0,1.0,2.0,1.0,0.0,0.95,0.9833333333333333,0.15,1.0,0.8451132568429528,0.26666666666666666
2022-05-11,fesx1s,1.0,1.0,3.0,2.0,0.0,0.95,0.9833333333333333,0.15,1.0,0.8451132568429528,0.26666666666666666
2022-05-12,fesx1s,-1.0,1.0,1.0,0.0,0.0,0.95,0.9833333333333333,0.05,-1.0,0.8556886672556694,0.2833333333333333
2022-05-13,fesx1s,1.0,1.0,1.0,0.0,0.0,0.95,0.9833333333333333,0.05,-1.0,0.8556886672556694,0.3
2022-05-16,fesx1s,-1.0,1.0,1.0,0.0,0.0,1.0,0.9833333333333333,0.0,1.0,0.6931471805599453,0.31666666666666665
2022-05-17,fesx1s,1.0,1.0,1.0,0.0,0.0,1.0,0.9833333333333333,0.1,-1.0,0.6881388137135884,0.3333333333333333
2022-05-18,fesx1s,-1.0,1.0,1.0,0.0,0.0,1.0,0.9833333333333333,0.1,1.0,0.6881388137135884,0.35
2022-05-19,fesx1s,-1.0,1.0,2.0,1.0,0.0,1.0,0.9833333333333333,0.1,1.0,0.6881388137135884,0.35
2022-05-20,fesx1s,-1.0,1.0,3.0,2.0,0.0,1.0,0.9833333333333333,0.1,1.0,0.6881388137135884,0.3333333333333333
2022-05-23,fesx1s,-1.0,1.0,4.0,3.0,0.0,1.0,0.9833333333333333,0.0,1.0,0.6931471805599453,0.3333333333333333
2022-05-24,fesx1s,-1.0,1.0,5.0,4.0,0.0,1.0,0.9833333333333333,-0.1,1.0,0.6881388137135884,0.31666666666666665
2022-05-25,fesx1s,-1.0,1.0,6.0,5.0,0.0,1.0,0.9833333333333333,-0.2,1.0,0.6730116670092565,0.31666666666666665
2022-05-26,fesx1s,-1.0,1.0,7.0,6.0,0.0,1.0,0.9833333333333333,-0.2,1.0,0.6730116670092565,0.3
2022-05-27,fesx1s,-1.0,1.0,8.0,7.0,0.0,1.0,0.9833333333333333,-0.3,1.0,0.6474466390346325,0.3
2022-05-30,fesx1s,-1.0,1.0,9.0,8.0,0.0,1.0,0.9833333333333333,-0.4,1.0,0.6108643020548935,0.3
2022-05-31,fesx1s,-1.0,1.0,10.0,9.0,0.0,1.0,0.9833333333333333,-0.5,1.0,0.5623351446188083,0.3
2022-06-01,fesx1s,1.0,1.0,1.0,0.0,0.0,1.0,0.9833333333333333,-0.4,-1.0,0.6108643020548935,0.31666666666666665
2022-06-02,fesx1s,-1.0,1.0,1.0,0.0,0.0,1.0,0.9833333333333333,-0.4,1.0,0.6108643020548935,0.31666666666666665
2022-06-03,fesx1s,1.0,1.0,1.0,0.0,0.0,1.0,0.9833333333333333,-0.3,-1.0,0.6474466390346325,0.3333333333333333
2022-06-06,fesx1s,-1.0,1.0,1.0,0.0,0.0,1.0,0.9833333333333333,-0.4,1.0,0.6108643020548935,0.35
2022-06-07,fesx1s,1.0,1.0,1.0,0.0,0.0,1.0,0.9833333333333333,-0.4,-1.0,0.6108643020548935,0.36666666666666664
2022-06-08,fesx1s,1.0,1.0,2.0,1.0,0.0,1.0,0.9833333333333333,-0.4,-1.0,0.6108643020548935,0.36666666666666664
2022-06-09,fesx1s,1.0,1.0,3.0,2.0,0.0,1.0,0.9833333333333333,-0.3,1.0,0.6474466390346325,0.36666666666666664
2022-06-10,fesx1s,-1.0,1.0,1.0,0.0,0.0,1.0,0.9833333333333333,-0.4,-1.0,0.6108643020548935,0.38333333333333336
2022-06-13,fesx1s,1.0,1.0,1.0,0.0,0.0,1.0,0.9833333333333333,-0.3,1.0,0.6474466390346325,0.4
2022-06-14,fesx1s,1.0,1.0,2.0,1.0,0.0,1.0,0.9833333333333333,-0.3,1.0,0.6474466390346325,0.4
2022-06-15,fesx1s,-1.0,1.0,1.0,0.0,0.0,1.0,0.9833333333333333,-0.3,-1.0,0.6474466390346325,0.4166666666666667
2022-06-16,fesx1s,-1.0,1.0,2.0,1.0,0.0,1.0,0.9833333333333333,-0.3,-1.0,0.6474466390346325,0.4166666666666667
2022-06-17,fesx1s,-1.0,1.0,3.0,2.0,0.0,1.0,0.9833333333333333,-0.3,-1.0,0.6474466390346325,0.4166666666666667
2022-06-20,fesx1s,-1.0,1.0,4.0,3.0,0.0,1.0,0.9833333333333333,-0.3,-1.0,0.6474466390346325,0.4166666666666667
2022-06-21,fesx1s,-1.0,1.0,5.0,4.0,0.0,1.0,0.9833333333333333,-0.3,-1.0,0.6474466390346325,0.4
2022-06-22,fesx1s,-1.0,1.0,6.0,5.0,0.0,1.0,0.9833333333333333,-0.3,-1.0,0.6474466390346325,0.38333333333333336
2022-06-23,fesx1s,-1.0,1.0,7.0,6.0,0.0,1.0,0.9833333333333333,-0.3,-1.0,0.6474466390346325,0.38333333333333336
2022-06-24,fesx1s,-1.0,1.0,8.0,7.0,0.0,1.0,0.9833333333333333,-0.3,-1.0,0.6474466390346325,0.36666666666666664
2022-06-27,fesx1s,-1.0,1.0,9.0,8.0,0.0,1.0,0.9833333333333333,-0.3,1.0,0.6474466390346325,0.36666666666666664
2022-06-28,fesx1s,-1.0,1.0,10.0,9.0,0.0,1.0,0.9833333333333333,-0.3,1.0,0.6474466390346325,0.35
2022-06-29,fesx1s,-1.0,1.0,11.0,10.0,0.0,1.0,0.9833333333333333,-0.4,1.0,0.6108643020548935,0.3333333333333333
2022-06-30,fesx1s,-1.0,1.0,12.0,11.0,0.0,1.0,0.9833333333333333,-0.4,-1.0,0.6108643020548935,0.3333333333333333
2020-01-07,cl1s,-1.0,1.0,1.0,0.0,0.0,,,,-1.0,,
2020-01-22,cl1s,-1.0,1.0,1.0,0.0,0.0,,,,-1.0,,
2020-01-23,cl1s,-1.0,1.0,2.0,1.0,0.0,,,,-1.0,,
2020-01-24,cl1s,-1.0,1.0,3.0,2.0,0.0,,,,-1.0,,
2020-01-27,cl1s,-1.0,1.0,4.0,3.0,0.0,,,,-1.0,,
2020-01-28,cl1s,-1.0,1.0,5.0,4.0,0.0,,,,-1.0,,
2020-01-29,cl1s,-1.0,1.0,6.0,5.0,0.0,,,,-1.0,,
2020-01-30,cl1s,-1.0,1.0,7.0,6.0,0.0,0.4,,-0.4,-1.0,0.6730116670092565,
2020-01-31,cl1s,-1.0,1.0,8.0,7.0,0.0,0.45,,-0.45,-1.0,0.6881388137135884,
2020-02-05,cl1s,1.0,1.0,1.0,0.0,0.0,0.45,,-0.35,1.0,0.8451132568429528,
2020-02-06,cl1s,1.0,1.0,2.0,1.0,0.0,0.5,,-0.3,1.0,0.9433483923290391,
2020-02-07,cl1s,1.0,1.0,3.0,2.0,0.0,0.55,,-0.25,1.0,1.0104127537805414,
2020-02-10,cl1s,1.0,1.0,4.0,3.0,0.0,0.6,,-0.2,1.0,1.0549201679861442,
2020-02-11,cl1s,1.0,1.0,5.0,4.0,0.0,0.65,,-0.15,-1.0,1.080527626604172,
2020-02-12,cl1s,1.0,1.0,6.0,5.0,0.0,0.7,,-0.1,-1.0,1.0888999753452238,
2020-02-13,cl1s,1.0,1.0,7.0,6.0,0.0,0.75,,-0.05,-1.0,1.080527626604172,
2020-02-14,cl1s,1.0,1.0,8.0,7.0,0.0,0.8,,0.0,-1.0,1.0549201679861442,
2020-02-18,cl1s,1.0,1.0,1.0,0.0,0.0,0.85,,0.05,-1.0,1.0104127537805414,
2020-02-19,cl1s,1.0,1.0,2.0,1.0,0.0,0.85,,0.15,-1.0,0.9985793315873921,
2020-02-20,cl1s,1.0,1.0,3.0,2.0,0.0,0.85,,0.25,-1.0,0.9745701894462542,
2020-02-21,cl1s,1.0,1.0,4.0,3.0,0.0,0.85,,0.35,-1.0,0.9376369622724492,
2020-02-24,cl1s,1.0,1.0,5.0,4.0,0.0,0.85,,0.45,-1.0,0.8864644756797975,
2020-02-25,cl1s,1.0,1.0,6.0,5.0,0.0,0.85,,0.55,-1.0,0.818808456222877,
2020-02-26,cl1s,1.0,1.0,7.0,6.0,0.0,0.85,,0.65,-1.0,0.7305880613711224,
2020-02-27,cl1s,1.0,1.0,8.0,7.0,0.0,0.85,,0.75,1.0,0.6128694524619496,
2020-02-28,cl1s,1.0,1.0,9.0,8.0,0.0,0.85,,0.85,1.0,0.42270908780599087,
2020-03-18,cl1s,1.0,1.0,1.0,0.0,0.0,0.4,,0.4,1.0,0.6730116670092565,
2020-03-20,cl1s,1.0,1.0,1.0,0.0,0.0,0.35,,0.35,1.0,0.6474466390346325,
2020-03-23,cl1s,1.0,1.0,2.0,1.0,0.0,0.35,,0.35,1.0,0.6474466390346325,
2020-03-24,cl1s,1.0,1.0,3.0,2.0,0.0,0.35,,0.35,1.0,0.6474466390346325,
2020-03-26,cl1s,1.0,1.0,1.0,0.0,0.0,0.3,0.5166666666666667,0.3,-1.0,0.6108643020548935,
2020-03-27,cl1s,1.0,1.0,2.0,1.0,0.0,0.3,0.5333333333333333,0.3,-1.0,0.6108643020548935,0.21666666666666667
2020-03-30,cl1s,1.0,1.0,3.0,2.0,0.0,0.35,0.55,0.35,-1.0,0.6474466390346325,0.21666666666666667
2020-04-21,cl1s,1.0,1.0,1.0,0.0,0.0,0.25,0.48333333333333334,0.25,1.0,0.5623351446188083,0.2
2020-04-22,cl1s,1.0,1.0,2.0,1.0,0.0,0.25,0.48333333333333334,0.25,1.0,0.5623351446188083,0.2
2020-04-23,cl1s,1.0,1.0,3.0,2.0,0.0,0.3,0.48333333333333334,0.3,1.0,0.6108643020548935,0.2
2020-04-24,cl1s,1.0,1.0,4.0,3.0,0.0,0.3,0.48333333333333334,0.3,1.0,0.6108643020548935,0.2
2020-04-27,cl1s,1.0,1.0,5.0,4.0,0.0,0.3,0.48333333333333334,0.3,1.0,0.6108643020548935,0.2
2020-04-28,cl1s,1.0,1.0,6.0,5.0,0.0,0.3,0.5,0.3,1.0,0.6108643020548935,0.18333333333333332
2020-04-29,cl1s,1.0,1.0,7.0,6.0,0.0,0.35,0.5166666666666667,0.35,1.0,0.6474466390346325,0.18333333333333332
2020-04-30,cl1s,1.0,1.0,8.0,7.0,0.0,0.4,0.5166666666666667,0.4,-1.0,0.6730116670092565,0.16666666666666666
2020-05-01,cl1s,1.0,1.0,9.0,8.0,0.0,0.45,0.5166666666666667,0.45,-1.0,0.6881388137135884,0.16666666666666666
2020-05-04,cl1s,1.0,1.0,10.0,9.0,0.0,0.5,0.5166666666666667,0.5,-1.0,0.6931471805599453,0.16666666666666666
2020-05-05,cl1s,1.0,1.0,11.0,10.0,0.0,0.55,0.5166666666666667,0.55,-1.0,0.6881388137135884,0.16666666666666666
2020-05-06,cl1s,1.0,1.0,12.0,11.0,0.0,0.6,0.5166666666666667,0.6,-1.0,0.6730116670092565,0.16666666666666666
2020-05-07,cl1s,1.0,1.0,13.0,12.0,0.0,0.65,0.5166666666666667,0.65,-1.0,0.6474466390346325,0.16666666666666666
2020-05-08,cl1s,1.0,1.0,14.0,13.0,0.0,0.7,0.5166666666666667,0.7,-1.0,0.6108643020548935,0.16666666666666666
2020-05-11,cl1s,1.0,1.0,15.0,14.0,0.0,0.75,0.5166666666666667,0.75,-1.0,0.5623351446188083,0.16666666666666666
2020-05-12,cl1s,1.0,1.0,16.0,15.0,0.0,0.8,0.5333333333333333,0.8,-1.0,0.5004024235381879,0.15
2020-05-13,cl1s,1.0,1.0,17.0,16.0,0.0,0.85,0.5333333333333333,0.85,-1.0,0.42270908780599087,0.13333333333333333
2020-05-14,cl1s,1.0,1.0,18.0,17.0,0.0,0.9,0.5333333333333333,0.9,-1.0,0.3250829733914482,0.13333333333333333
2020-05-19,cl1s,1.0,1.0,1.0,0.0,0.0,0.9,0.5,0.9,-1.0,0.3250829733914482,0.16666666666666666
2020-05-27,cl1s,1.0,1.0,1.0,0.0,0.0,0.65,0.45,0.65,-1.0,0.6474466390346325,0.18333333333333332
2020-05-28,cl1s,1.0,1.0,2.0,1.0,0.0,0.65,0.4666666666666667,0.65,-1.0,0.6474466390346325,0.18333333333333332
2020-06-04,cl1s,1.0,1.0,1.0,0.0,0.0,0.45,0.48333333333333334,0.45,1.0,0.6881388137135884,0.21666666666666667
2020-06-05,cl1s,1.0,1.0,2.0,1.0,0.0,0.45,0.5,0.45,-1.0,0.6881388137135884,0.21666666666666667
2020-06-08,cl1s,1.0,1.0,3.0,2.0,0.0,0.45,0.5166666666666667,0.45,1.0,0.6881388137135884,0.21666666666666667
2020-06-09,cl1s,1.0,1.0,4.0,3.0,0.0,0.45,0.5333333333333333,0.45,1.0,0.6881388137135884,0.21666666666666667
2020-06-10,cl1s,1.0,1.0,5.0,4.0,0.0,0.45,0.55,0.45,1.0,0.6881388137135884,0.21666666666666667
2020-06-11,cl1s,1.0,1.0,6.0,5.0,0.0,0.45,0.55,0.45,1.0,0.6881388137135884,0.2
2020-06-12,cl1s,1.0,1.0,7.0,6.0,0.0,0.5,0.5666666666666667,0.5,1.0,0.6931471805599453,0.18333333333333332
2020-06-17,cl1s,1.0,1.0,1.0,0.0,0.0,0.5,0.5333333333333333,0.5,1.0,0.6931471805599453,0.2
2020-06-18,cl1s,1.0,1.0,2.0,1.0,0.0,0.55,0.55,0.55,1.0,0.6881388137135884,0.18333333333333332
2020-06-19,cl1s,1.0,1.0,3.0,2.0,0.0,0.6,0.55,0.6,1.0,0.6730116670092565,0.16666666666666666
2020-06-22,cl1s,1.0,1.0,4.0,3.0,0.0,0.65,0.55,0.65,1.0,0.6474466390346325,0.16666666666666666
2020-06-23,cl1s,1.0,1.0,5.0,4.0,0.0,0.7,0.55,0.7,1.0,0.6108643020548935,0.16666666666666666
2020-06-24,cl1s,1.0,1.0,6.0,5.0,0.0,0.7,0.5666666666666667,0.7,1.0,0.6108643020548935,0.15
2020-06-25,cl1s,1.0,1.0,7.0,6.0,0.0,0.7,0.5833333333333334,0.7,1.0,0.6108643020548935,0.15
2020-06-26,cl1s,1.0,1.0,8.0,7.0,0.0,0.75,0.6,0.75,1.0,0.5623351446188083,0.15
2020-06-29,cl1s,1.0,1.0,9.0,8.0,0.0,0.8,0.6166666666666667,0.8,1.0,0.5004024235381879,0.15
2020-06-30,cl1s,1.0,1.0,10.0,9.0,0.0,0.85,0.6333333333333333,0.85,1.0,0.42270908780599087,0.15
2020-07-01,cl1s,1.0,1.0,11.0,10.0,0.0,0.9,0.65,0.9,1.0,0.3250829733914482,0.15
2020-07-02,cl1s,1.0,1.0,12.0,11.0,0.0,0.9,0.6666666666666666,0.9,1.0,0.3250829733914482,0.15
2020-07-06,cl1s,1.0,1.0,1.0,0.0,0.0,0.85,0.6833333333333333,0.85,1.0,0.42270908780599087,0.18333333333333332
2020-07-07,cl1s,1.0,1.0,2.0,1.0,0.0,0.85,0.7,0.85,1.0,0.42270908780599087,0.18333333333333332
2020-07-08,cl1s,1.0,1.0,3.0,2.0,0.0,0.85,0.7166666666666667,0.85,-1.0,0.42270908780599087,0.18333333333333332
2020-07-09,cl1s,1.0,1.0,4.0,3.0,0.0,0.85,0.7333333333333333,0.85,1.0,0.42270908780599087,0.18333333333333332
2020-07-10,cl1s,1.0,1.0,5.0,4.0,0.0,0.85,0.75,0.85,1.0,0.42270908780599087,0.18333333333333332
2020-07-13,cl1s,1.0,1.0,6.0,5.0,0.0,0.9,0.7666666666666667,0.9,1.0,0.3250829733914482,0.18333333333333332
2020-07-14,cl1s,1.0,1.0,7.0,6.0,0.0,0.95,0.7666666666666667,0.95,1.0,0.1985152433458726,0.16666666666666666
2020-07-15,cl1s,1.0,1.0,8.0,7.0,0.0,0.95,0.7666666666666667,0.95,-1.0,0.1985152433458726,0.16666666666666666
2020-07-16,cl1s,1.0,1.0,9.0,8.0,0.0,0.95,0.7666666666666667,0.95,1.0,0.1985152433458726,0.16666666666666666
2020-07-17,cl1s,1.0,1.0,10.0,9.0,0.0,0.95,0.7666666666666667,0.95,1.0,0.1985152433458726,0.16666666666666666
2020-07-20,cl1s,1.0,1.0,11.0,10.0,0.0,0.95,0.7666666666666667,0.95,1.0,0.1985152433458726,0.16666666666666666
2020-07-21,cl1s,1.0,1.0,12.0,11.0,0.0,0.95,0.7666666666666667,0.95,-1.0,0.1985152433458726,0.16666666666666666
2020-07-22,cl1s,1.0,1.0,13.0,12.0,0.0,0.95,0.7666666666666667,0.95,-1.0,0.1985152433458726,0.16666666666666666
2020-07-23,cl1s,1.0,1.0,14.0,13.0,0.0,0.95,0.7666666666666667,0.95,1.0,0.1985152433458726,0.16666666666666666
2020-07-24,cl1s,1.0,1.0,15.0,14.0,0.0,0.95,0.7666666666666667,0.95,1.0,0.1985152433458726,0.16666666666666666
2020-07-27,cl1s,1.0,1.0,16.0,15.0,0.0,0.95,0.7666666666666667,0.95,1.0,0.1985152433458726,0.16666666666666666
2020-07-28,cl1s,1.0,1.0,17.0,16.0,0.0,0.95,0.7666666666666667,0.95,1.0,0.1985152433458726,0.16666666666666666
2020-07-29,cl1s,1.0,1.0,18.0,17.0,0.0,0.95,0.7666666666666667,0.95,1.0,0.1985152433458726,0.16666666666666666
2020-07-30,cl1s,1.0,1.0,19.0,18.0,0.0,0.95,0.7666666666666667,0.95,1.0,0.1985152433458726,0.16666666666666666
2020-07-31,cl1s,1.0,1.0,20.0,19.0,0.0,1.0,0.7666666666666667,1.0,1.0,-0.0,0.16666666666666666
2020-08-03,cl1s,1.0,1.0,21.0,20.0,0.0,1.0,0.7666666666666667,1.0,1.0,-0.0,0.16666666666666666
